1866265974791700484,"""@1872_Reece_ @debunkdafunk @wolsned You believe #ClimateChange is man-made from excessive CO2 and if we don't lower the CO2 level it means catastrophe for life on earth?   Let's get to baseline first.""", 1
1866258379087462465,"""@politvidchannel OPINION. There are parts of the world affected by #Landslides #Earthquakes #Tsunamis #ContinentalShelfSinking #Droughts #Bushfires #Floods &amp; when World Leaders are ignorant about #ClimateChange due to being ignorant of the problem-This is NOT a solution!  Cc: @X @FinancialReview""", 1
1866249771909845407,"""#GlobalWarming is a scam of @NWOOwners and @NWOPuppets as #ClimateChange is natural. #ClimateCriminals are manipulating and messing up with our climate and atmosphere with @_EvilPlans of #HAARP, #GeoEngineering, #WeatherModification, etc https://t.co/5jfDFRwkRW. #ProjectBlueBeam""", 1
1866247861563994117,"""#GlobalWarming is a scam of @NWOOwners and @NWOPuppets as #ClimateChange is natural. #ClimateCriminals are manipulating and messing up with our climate and atmosphere with @_EvilPlans of #HAARP, #GeoEngineering, #WeatherModification, etc https://t.co/Ug5HRP4YB2. #ProjectBlueBeam""", 1
1866239698739597490,"""@GretaThunberg proving once again that climate activists (attention whores) are all anti-semites #ClimateAction #climatechange #antisemitism https://t.co/6kynIGXtUz""",1
1866234550256623837,"""#climatechange # #climatereality #EPA #LeeZeldin  Climate change is driving inflation and instability, which harms climate action. But it’s not too late to escape the doom loop.  Source: The Conversation https://t.co/ZfE37KUDAe""", 1
1866226072607658491,"""#ClimateChange is a serious equity issue. All Australians are carrying the risks of climate change through insurance premiums even though their properties may not be at risk. Equity in property management needs a royal commission. #auspol ⁦@abcnews⁩  https://t.co/LCCbxVTDxr""", 1
1866225124925485502,"""The Tesla Ethicist: Musk, X, &amp; Feeding Voter Indifference About The Climate Crisis https://t.co/PotmSDwuvs #Tesla #EV #ClimateChange #Renewables #RenewableEnergy""", 1
1866224248454529346,"""Every day we could watch the proves but everyone prefers look at other side https://t.co/GGbVH8zYVi #ClimateCatastrophe #ActOnClimate #ClimateCrises  Scientists agree: #ClimateChange is real and caused by people » Yale Climate Connections https://t.co/0QGsdKfWJu""", 1
1866216382133600705,"""#GlobalWarming is a scam of @NWOOwners and @NWOPuppets as #ClimateChange is natural. #ClimateCriminals are manipulating and messing up with our climate and atmosphere with @_EvilPlans of #HAARP, #GeoEngineering, #WeatherModification, etc https://t.co/EBdT6k76LT. #ProjectBlueBeam""",1
1866216275535343771,"""Trumps corporate media tries to convince the public to go back to polluting the environment. #ClimateChange #GlobalWarming https://t.co/j3bQfqwWD3 https://t.co/ABV7eWD7sf""",1
1866213502735532440,"""@fugustra1 Climate change is real. I remember in the summer it was so hot, now that winter is approaching I’m noticing it is getting cold. It keeps doing this every year. #climatechange 🤡""",1
1866212212093685913,"""🌥️ Scientists and companies increasingly support blocking some sunlight to avoid the worst impacts of #globalwarming. But what are the risks of such tech-powered #climatechange tinkering?  ✍️ @RaminSkibba for @UndarkMag now on @Worldcrunch. https://t.co/kMttQraNmp""",1
1866211286993801235,"""Researchers found at higher temperatures and humidity, the #heat kills far more young people under 35 than those older than 50. #GlobalWarming #ClimateChange #reproducible https://t.co/bJlYOTHuay""",1
1866206684319801855,"""How will the 2024 #election reshape US #ClimatePolicy? From shifts in federal regulations to state-level leadership and #PrivateSector resilience, explore five key insights on what’s next for #ClimateAction:  #ClimateChange https://t.co/onSUgOzNGe""",1
1866205804162129923,"""The more sustainable routes we take, the nearer we'll get to protecting our only planet Earth. 🌎 Let's take one step at a time to a sustainable future... #OrganicFarmingTips #climatechange https://t.co/5LVdDdvM5G""",1
1866205223259103543,"""We are excited to see @Tulane launch their Center on Climate Change and Urbanism which will house their #GRPfunded design studio in addition to supporting research and driving public programming on how #ClimateChange is shaping the #GulfCoast. Learn more: https://t.co/C2TlxgIQoo""",1
1866200012205527250,"""New @pewresearch takes a close look at Americans' views on #climatechange, ahead of administration change in Washington. Explores: -How U.S. adults see climate change impacting their own lives. -The policies they support to address the issue. Full report⬇️ https://t.co/wovL5KrY1b""",1
1866199431361544266,"""Good points which @UN @antonioguterres  https://t.co/GQC9gUgK9s. know already. Unfortunately countries like the USA, soon to be led by `Drill Baby Drill´ @realDonaldTrump and other large past and present polluting nations don´t care about impact of #climatechange and lives lost? https://t.co/Um98Di0yRI""",1
1866195904715264057,"""How will the proposed creation of a National Energy Council help President-elect Trump achieve his energy policy goals?   Read Scott Segal's insights in AP News: https://t.co/lJg3zi0i5B  #trump #energy #climatechange""",1
1866193596866572450,"""#Climatechange is a major hurdle for #SDGs, threatening food security, water access &amp; poverty reduction, especially in regions like #SouthAsia. India must focus more on climate adaptation for #sustainablegrowth: @soumyabh_swears https://t.co/FjXjoDHLUQ""",1
1866193519267778908,"""A ‘doom loop’ of climate change and geopolitical instability is beginning #Environment #ClimateChange #GeopoliticalInstability #DoomLoop #ClimateAction #GlobalCrisis #ClimateImpact #Geopolitics #Inflation #ClimateAdaptation #ClimateRisk #FossilFuelPhaseOut https://t.co/zCgGa4E7hA""",1
1866192271257063773,"""Our inaction on the climate crisis is a crime against humanity. It's the worst story in the world. 🥵 #climatecrisis #ClimateAction #climatechange #climate #thehague #hague https://t.co/Pfu1SCmgbk""",1
1866190877065888216,"""""Significant investment in infrastructure and an end to our global fossil fuel reliance are critical first steps in ensuring a hospitable planet for young people to inherit."" #extremeheat #climatechange https://t.co/OK4vvpUxkk""",1
1866190472319742393,"""Great if the Saudi's can pull this off. Certainly a rethinking of city planning in a time of #climatechange is desperately needed...   https://t.co/czHt9dlR7e""",1
